chr;start;end;length;abs_summit;pileup;LOG10(pvalue);fold_enrichment;LOG10(qvalue);name
chr10;68408842;68409270;429;68409106;31,59;11,02014;3,97919;8,39544;mDUX-rep1-peak.2014
chr4;146575204;146575844;641;146575358;40,13;11,00782;3,31753;8,38315;mDUX-rep1-peak.14451
chr1;84639482;84639750;269;84639596;35,01;11,00655;3,60091;8,38189;mDUX-rep1-peak.606
chr1;85164164;85164655;492;85164478;35,86;11,00655;3,6863;8,38189;mDUX-rep1-peak.629
chr1;128860185;128860676;492;128860587;35,01;11,00655;3,60091;8,38189;mDUX-rep1-peak.892
chr11;5502706;5503014;309;5502837;35,86;11,00655;3,6863;8,38189;mDUX-rep1-peak.2617
chr11;49196198;49196614;417;49196323;35,01;11,00655;3,60091;8,38189;mDUX-rep1-peak.2975
chr11;59460944;59461261;318;59461128;35,86;11,00655;3,6863;8,38189;mDUX-rep1-peak.3054
chr12;54178379;54178661;283;54178484;35,01;11,00655;3,60091;8,38189;mDUX-rep1-peak.3949
chr13;62393428;62393854;427;62393571;35,86;11,00655;3,6863;8,38189;mDUX-rep1-peak.5233
chr15;26360704;26361029;326;26360850;35,86;11,00655;3,6863;8,38189;mDUX-rep1-peak.7474
chr15;100231816;100232287;472;100232074;35,01;11,00655;3,60091;8,38189;mDUX-rep1-peak.7980
chr16;30436124;30436697;574;30436393;35,01;11,00655;3,60091;8,38189;mDUX-rep1-peak.8252
chr17;34942568;34942862;295;34942686;35,01;11,00655;3,60091;8,38189;mDUX-rep1-peak.8979
chr2;106862730;106863041;312;106862936;35,01;11,00655;3,60091;8,38189;mDUX-rep1-peak.11363
chr3;103107658;103108151;494;103107864;35,01;11,00655;3,60091;8,38189;mDUX-rep1-peak.12777
chr5;31625321;31625593;273;31625477;35,86;11,00457;3,68574;8,38027;mDUX-rep1-peak.15109
chr4;40186031;40186369;339;40186200;39,28;10,99907;3,38077;8,37482;mDUX-rep1-peak.13439
chr11;108933760;108934030;271;108933891;55,5;10,99813;2,77243;8,37394;mDUX-rep1-peak.3477
chr11;80672560;80672849;290;80672691;32,45;10,99052;3,86676;8,36637;mDUX-rep1-peak.3231
chr4;146153765;146154046;282;146153907;32,45;10,99052;3,86676;8,36637;mDUX-rep1-peak.14382
chr19;59232050;59232343;294;59232228;36,72;10,98284;3,59688;8,35877;mDUX-rep1-peak.10459
chr19;41851007;41851768;762;41851539;39,28;10,96924;3,37355;8,34526;mDUX-rep1-peak.10338
chr2;71641783;71642073;291;71641926;34,16;10,96755;3,67425;8,34357;mDUX-rep1-peak.11059
chr4;126739847;126740111;265;126739955;53,79;10,95697;2,83777;8,33305;mDUX-rep1-peak.14080
chr12;88271434;88271990;557;88271520;32,45;10,95349;3,85539;8,32959;mDUX-rep1-peak.4327
chr3;108543824;108544091;268;108544007;45,26;10,94678;3,08371;8,32294;mDUX-rep1-peak.12835
chr18;80170564;80170843;280;80170678;46,11;10,93658;3,03248;8,31289;mDUX-rep1-peak.9981
chr13;65686285;65686616;332;65686458;37,57;10,93404;3,50643;8,31039;mDUX-rep1-peak.5295
chr5;25938798;25939572;775;25938893;37,57;10,93404;3,50643;8,31039;mDUX-rep1-peak.15024
chr6;18225162;18225464;303;18225371;37,57;10,93404;3,50643;8,31039;mDUX-rep1-peak.16162
chr8;106675095;106675562;468;106675463;37,57;10,93404;3,50643;8,31039;mDUX-rep1-peak.19266
chrX;136742258;136742988;731;136742331;37,57;10,93404;3,50643;8,31039;mDUX-rep1-peak.20851
chr1;11642193;11642467;275;11642350;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.79
chr1;13931037;13931413;377;13931167;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.105
chr1;17321947;17322233;287;17322091;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.136
chr1;24309958;24310240;283;24310102;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.166
chr1;25967831;25968107;277;25967956;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.171
chr1;38936954;38937259;306;38937128;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.275
chr1;47435649;47435926;278;47435766;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.324
chr1;50034655;50034964;310;50034745;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.332
chr1;59428780;59429048;269;59428952;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.407
chr1;93464093;93464381;289;93464246;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.732
chr1;109350155;109350420;266;109350350;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.796
chr1;117201977;117202254;278;117202086;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.837
chr1;125735126;125735517;392;125735333;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.871
chr1;139494649;139494975;327;139494810;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.1015
chr1;154616148;154616455;308;154616315;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.1136
chr1;157432303;157432840;538;157432639;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.1159
chr1;170238931;170239260;330;170239146;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.1272
chr1;170915033;170915364;332;170915188;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.1276
chr1;172660994;172661299;306;172661124;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.1307
chr10;13987808;13988087;280;13987964;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.1564
chr10;26804072;26804578;507;26804311;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.1681
chr10;41332721;41333050;330;41332915;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.1799
chr10;41415900;41416200;301;41416067;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.1803
chr10;44208095;44208467;373;44208295;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.1830
chr10;45824135;45824407;273;45824288;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.1850
chr10;61106747;61107216;470;61107003;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.1953
chr10;72812651;72812944;294;72812846;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.2060
chr10;85054931;85055227;297;85055077;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.2142
chr10;86061917;86062210;294;86062067;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.2158
chr10;98115418;98115739;322;98115590;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.2276
chr10;98308707;98308997;291;98308873;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.2277
chr10;107198636;107199140;505;107198971;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.2359
chr10;108185612;108185942;331;108185819;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.2368
chr10;114852933;114853261;329;114853068;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.2419
chr11;4858116;4858395;280;4858292;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.2610
chr11;17883257;17883637;381;17883424;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.2727
chr11;23093990;23094285;296;23094112;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.2779
chr11;23894073;23894340;268;23894229;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.2787
chr11;94901108;94901533;426;94901319;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.3353
chr11;103629031;103629358;328;103629219;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.3419
chr11;108169163;108169469;307;108169287;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.3474
chr12;10032043;10032362;320;10032225;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.3601
chr12;15456459;15456724;266;15456630;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.3633
chr12;16207433;16207694;262;16207505;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.3637
chr12;18648764;18649163;400;18649012;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.3665
chr12;20929450;20929757;308;20929603;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.3717
chr12;31836238;31836534;297;31836387;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.3804
chr12;52232017;52232461;445;52232299;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.3939
chr12;53119460;53119771;312;53119610;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.3946
chr12;54679188;54679460;273;54679353;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.3959
chr12;75173995;75174293;299;75174099;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.4137
chr12;80855199;80855485;287;80855348;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.4208
chr12;99027050;99027380;331;99027178;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.4391
chr12;106980575;106980883;309;106980737;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.4455
chr12;111545123;111545506;384;111545387;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.4485
chr12;114014401;114014692;292;114014482;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.4497
chr12;115364849;115365253;405;115364968;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.4538
chr13;12850943;12851645;703;12851362;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.4737
chr13;12871100;12872014;915;12871877;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.4741
chr13;12904449;12904782;334;12904636;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.4757
chr13;17652645;17653055;411;17652892;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.4809
chr13;65618309;65618573;265;65618466;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.5287
chr13;74966781;74967116;336;74966940;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.5440
chr13;77127512;77127777;266;77127607;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.5457
chr13;87950172;87950520;349;87950335;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.5521
chr13;107008799;107009114;316;107008958;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.5693
chr13;116811412;116811708;297;116811591;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.5771
chr14;3322437;3323074;638;3322624;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.5859
chr14;3599425;3600885;1461;3600473;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.5878
chr14;3779601;3779936;336;3779736;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.5883
chr14;3965185;3965439;255;3965341;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.5898
chr14;5016307;5016607;301;5016446;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.6025
chr14;43338397;43339143;747;43338488;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.6687
chr14;78217439;78217799;361;78217665;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.7003
chr14;82294649;82294979;331;82294801;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.7029
chr14;99736963;99737220;258;99737095;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.7129
chr14;117343579;117343914;336;117343749;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.7232
chr14;118244349;118244649;301;118244473;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.7235
chr15;15091518;15091828;311;15091651;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.7403
chr15;29860910;29861415;506;29861116;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.7492
chr15;29994269;29994533;265;29994380;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.7493
chr15;34881536;34881813;278;34881691;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.7532
chr15;38213776;38214047;272;38213903;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.7559
chr15;88445388;88445755;368;88445543;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.7890
chr16;9461158;9461463;306;9461315;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.8094
chr16;21187696;21188016;321;21187805;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.8198
chr16;23573374;23573768;395;23573465;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.8219
chr16;35991085;35991396;312;35991182;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.8315
chr16;36375222;36375483;262;36375339;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.8320
chr16;42269089;42269606;518;42269190;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.8365
chr16;48526469;48526748;280;48526649;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.8420
chr16;71434794;71435153;360;71434986;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.8540
chr16;87625346;87625661;316;87625494;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.8638
chr17;38161093;38161358;266;38161237;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9020
chr17;50324392;50324646;255;50324503;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9094
chr17;62182600;62182907;308;62182827;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9160
chr17;64250380;64250709;330;64250608;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9182
chr17;72755039;72755334;296;72755196;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9258
chr17;77695515;77695841;327;77695747;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9276
chr17;81776183;81776460;278;81776336;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9305
chr17;84911038;84911306;269;84911188;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9324
chr17;90744354;90744615;262;90744498;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9373
chr18;9588565;9588845;281;9588711;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9450
chr18;17778324;17778673;350;17778458;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9504
chr18;18681657;18681942;286;18681788;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9506
chr18;35241328;35241675;348;35241458;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9620
chr18;35484872;35485226;355;35485069;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9624
chr18;55506315;55506689;375;55506508;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9766
chr18;57318048;57318410;363;57318179;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9787
chr18;78846480;78846792;313;78846669;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.9969
chr18;83582471;83582813;343;83582626;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.10007
chr19;3194865;3195189;325;3194980;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.10035
chr19;29350674;29351347;674;29350767;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.10223
chr19;30300553;30300920;368;30300750;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.10237
chr19;56167086;56167740;655;56167252;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.10440
chr1_GL456212_random;101653;102419;767;101755;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.10530
chr2;10363528;10363863;336;10363622;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.10608
chr2;14198407;14198685;279;14198551;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.10633
chr2;15778204;15778510;307;15778386;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.10642
chr2;25796972;25797246;275;25797185;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.10718
chr2;48477795;48478223;429;48477908;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.10845
chr2;49042278;49042559;282;49042400;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.10847
chr2;54581961;54582225;265;54582024;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.10898
chr2;61622358;61622665;308;61622509;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.10957
chr2;63940310;63940606;297;63940424;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.10968
chr2;71243338;71243632;295;71243501;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.11051
chr2;77017096;77017459;364;77017321;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.11124
chr2;79135142;79135542;401;79135321;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.11147
chr2;85572283;85572571;289;85572463;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.11218
chr2;105153160;105153523;364;105153381;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.11331
chr2;105479790;105480107;318;105479963;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.11339
chr2;110590969;110591304;336;110591129;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.11393
chr2;126429117;126429578;462;126429389;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.11526
chr2;141070589;141070913;325;141070804;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.11625
chr2;171226754;171227051;298;171226911;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.11870
chr2;176804845;176805278;434;176805180;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.11918
chr2;177230973;177231277;305;177231126;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.11925
chr2;178029955;178030445;491;178030221;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.11933
chr3;5892768;5893092;325;5892923;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.11976
chr3;49898724;49899056;333;49898884;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.12261
chr3;53486421;53486676;256;53486574;40,99;10,92087;3,36563;8,30092;mDUX-rep1-peak.12284
chr3;63842536;63842871;336;63842679;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.12365
chr3;77434942;77435237;296;77435080;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.12476
chr3;78563536;78563968;433;78563805;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.12484
chr3;87643648;87643965;318;87643807;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.12554
chr3;90550016;90550374;359;90550120;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.12584
chr3;93970002;93970272;271;93970155;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.12653
chr3;96133299;96133672;374;96133438;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.12700
chr3;99635267;99635573;307;99635462;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.12742
chr3;103215791;103216081;291;103216010;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.12785
chr3;118007302;118007618;317;118007477;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.12892
chr3;121805627;121805930;304;121805751;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.12923
chr3;122435419;122436065;647;122435570;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.12934
chr3;132910895;132911228;334;132911043;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.13000
chr3;154001313;154001572;260;154001439;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.13156
chr4;13806254;13806638;385;13806394;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.13273
chr4;24872035;24872309;275;24872118;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.13355
chr4;40151033;40151327;295;40151199;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.13438
chr4;48133083;48133379;297;48133267;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.13499
chr4;48705009;48705408;400;48705261;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.13506
chr4;57275257;57275617;361;57275387;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.13581
chr4;66923507;66923873;367;66923761;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.13641
chr4;89541399;89541901;503;89541668;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.13788
chr4;90674232;90674547;316;90674359;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.13800
chr4;94734584;94734859;276;94734738;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.13814
chr4;101958898;101959412;515;101959264;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.13883
chr4;108581592;108581872;281;108581707;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.13942
chr4;126922507;126922832;326;126922620;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.14081
chr4;146103754;146104321;568;146104137;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.14377
chr4;146643290;146643551;262;146643413;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.14461
chr4;146926098;146926677;580;146926395;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.14489
chr4;147137861;147138336;476;147138187;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.14530
chr5;4109858;4110151;294;4110048;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.14752
chr5;15024663;15025212;550;15025097;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.14854
chr5;15060808;15061359;552;15060927;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.14867
chr5;23464298;23464676;379;23464548;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15006
chr5;24684477;24684804;328;24684587;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15017
chr5;52028848;52029217;370;52028980;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15242
chr5;53937252;53937599;348;53937395;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15267
chr5;60478714;60479094;381;60478886;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15292
chr5;65525789;65526312;524;65525961;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15342
chr5;69042281;69042703;423;69042467;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15384
chr5;70756091;70756416;326;70756269;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15397
chr5;75668454;75668910;457;75668646;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15425
chr5;106344951;106345251;301;106345105;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15641
chr5;109096536;109096832;297;109096684;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15663
chr5;109743528;109744005;478;109743813;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15668
chr5;109849840;109850248;409;109850055;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15671
chr5;116987875;116988318;444;116987993;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15732
chr5;126113934;126114215;282;126114014;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15802
chr5;147997862;147998202;341;147998080;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.15980
chr5;150170627;150170982;356;150170775;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.16010
chr5_JH584299_random;57072;57405;334;57304;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.16040
chr6;20216999;20217309;311;20217212;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.16172
chr6;21737052;21737418;367;21737214;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.16178
chr6;26776945;26777302;358;26777067;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.16216
chr6;53425849;53426158;310;53426026;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.16426
chr6;59372474;59372759;286;59372585;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.16479
chr6;71770042;71770396;355;71770294;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.16596
chr6;83853559;83853831;273;83853709;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.16662
chr6;85011139;85011492;354;85011259;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.16667
chr6;89431410;89431676;267;89431508;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.16722
chr6;108107425;108107712;288;108107558;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.16867
chr6;115629277;115629622;346;115629503;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.16912
chr6;117918653;117919042;390;117918866;30,74;10,9244;4,05811;8,30092;mDUX-rep1-peak.16929
